Filename, Mean, HM, Median, Median_Group, Median_High, Median_Low, Mode, Std.Pop, Std, Variance_P, Variance, Min, Max, Range, Q1, Q2, Q3, IQR, 85thPercentile, Skewness, Kurtosis, Jerk_Min, Jerk_Max, Jerk_Mean, Snap_Min, Snap_Max, Snap_Mean,Rating
04951646-1b873134.json.txt,3.395476179,0,3.590000033,3.160000086,3.660000086,3.519999981,0,2.243689755,2.270886988,5.034143718,5.156927711,0,8.069999695,8.069999695,1.780000031,3.590000033,4.849999905,3.069999874,5.50999999,0.027112991,-0.763481397,-19.55,19.1,0.000882622,-1467.5,1690,0.034563788,4
04951646-802cc3d5.json.txt,9.666190448,7.973498862,10.44499969,9.979999542,10.47999954,10.40999985,11.07999992,3.230013991,3.269167106,10.43299038,10.68745356,2.359999895,14.27000046,11.91000056,7.779999971,10.44499969,12.24499989,4.464999914,12.90999985,-0.632522181,-0.486889147,-34,25,0.000198314,-2417.5,2275,0.061581818,3
04951646-f75fe20d.json.txt,6.393170734,0,6.179999828,6.179999828,6.179999828,6.179999828,0,5.603138705,5.672745582,31.39516335,32.18004244,0,14.86999989,14.86999989,0,6.179999828,11.97000027,11.97000027,12.61999989,0.015916287,-1.750590348,-31.5,33.25,-0.002883144,-2477.5,2767.5,0.039217497,3
049f2340-26fc3c56.json.txt,6.003170657,0,6.389999866,6.389999866,6.389999866,6.389999866,0,3.470811645,3.51392897,12.04653347,12.34769681,0,11.64999962,11.64999962,3.390000105,6.389999866,8.619999886,5.229999781,9.630000114,-0.250160114,-1.094062632,-31.3,36.45,0.004737017,-3387.5,3220,0.345864246,4
04cda2f6-ed6c9293.json.txt,9.256000051,5.922499784,10.1500001,9.659999847,10.15999985,10.14000034,13.22000027,3.686690147,3.733656246,13.59168424,13.94018897,0.870000005,13.61999989,12.74999988,7.675000191,10.1500001,12.2249999,4.549999714,13.15500021,-0.883674967,-0.274938274,-46.25,57.6,-0.003282995,-4282.5,4260,-0.456488694,3
04e9acbd-d6d08f0d.json.txt,7.88609754,4.579313453,7.210000038,7.210000038,7.210000038,7.210000038,7.960000038,4.287958079,4.341226682,18.38658449,18.8462491,0.839999974,14.31999969,13.47999972,4.480000019,7.210000038,11.94999981,7.46999979,13.03999996,0.008560049,-1.410960124,-21.6,34.4,-0.000958565,-2547.5,2442.5,0.033322686,4
04f07021-25df385a.json.txt,7.727317054,6.433948281,7.769999981,7.769999981,7.769999981,7.769999981,11.02000046,2.874941378,2.910656305,8.265287929,8.471920127,2.839999914,11.35999966,8.519999743,5.230000019,7.769999981,10.57999992,5.349999905,11.02000046,-0.210401516,-1.444780318,-65.5,56.3,-0.001586887,-4945,5717.5,-0.34481947,4
04f42daf-0dc5d459.json.txt,2.420975605,0,2.609999895,2.609999895,2.609999895,2.609999895,2.829999924,1.507633905,1.526362994,2.272959991,2.32978399,0,7.599999905,7.599999905,1.659999967,2.609999895,3.24000001,1.580000043,3.579999924,0.698360098,2.109372536,-11.85,11.7,0.000603947,-1132.5,947.5,0.037820538,4
04f42daf-10024d2f.json.txt,9.073170697,7.203558238,9.359999657,9.359999657,9.359999657,9.359999657,9.930000305,3.000246669,3.037518243,9.001480072,9.226517074,1.470000029,13.78999996,12.31999993,7.440000057,9.359999657,10.73999977,3.299999714,12.73999977,-0.565595208,0.221501074,-42.4,43.65,-0.001253507,-4127.5,3755,-0.141601926,4
04f42daf-44acb4b6.json.txt,1.617073162,0,1.110000014,1.110000014,1.110000014,1.110000014,0,1.610722053,1.630731789,2.594425531,2.659286169,0,4.769999981,4.769999981,0,1.110000014,2.539999962,2.539999962,4.039999962,0.680840612,-0.841958935,-48.4,51,-0.001752448,-4690,3817.5,-0.011383029,4
04f42daf-79929978.json.txt,3.032682917,0,2.230000019,2.230000019,2.230000019,2.230000019,0,3.341455792,3.382966151,11.16532681,11.44445998,0,10.78999996,10.78999996,0,2.230000019,4.039999962,4.039999962,8.31000042,0.991868516,-0.447407764,-28.15,28.7,-0.000165727,-1950,2247.5,-0.062068478,3
04f64678-c012d1e3.json.txt,6.92609753,3.457633282,7.409999847,7.409999847,7.409999847,7.409999847,2.339999914,3.983622487,4.033110378,15.86924812,16.26597932,0.519999981,13.26000023,12.74000025,2.539999962,7.409999847,10.44999981,7.909999847,11.31999969,-0.143352836,-1.489021278,-131.7,85.7,0.003871232,-10870,6607.5,-0.190494484,3
04faa71f-8edaf07e.json.txt,3.651951192,0,2.710000038,2.710000038,2.710000038,2.710000038,0,3.549566217,3.593661898,12.59942033,12.91440584,0,11.10999966,11.10999966,0.349999994,2.710000038,7,6.650000006,7.570000172,0.700123908,-0.767854515,-33.4,27.1,0.00012719,-3025,2300,0.070824811,3
050b5f87-114a79ab.json.txt,9.664761898,6.834549277,10.05500031,9.56000042,10.06000042,10.05000019,4.170000076,4.376530056,4.429580842,19.15401533,19.62118644,1.580000043,15.75,14.16999996,5.7099998,10.05500031,13.2249999,7.515000105,15.06999969,-0.207251394,-1.230052153,-36.05,32.5,0.005930874,-3392.5,2142.5,0.04429559,3
050b5f87-684191b9.json.txt,4.820731706,0,0.560000002,0.560000002,0.560000002,0.560000002,0,6.427541515,6.507389813,41.31328993,42.34612218,0,16.97999954,16.97999954,0,0.560000002,10.94999981,10.94999981,14.60999966,0.921365873,-0.927332753,-47.7,39.9,-0.000434996,-4380,2647.5,-0.03125886,4
051314c4-9881e90e.json.txt,12.47292689,0,13.82999992,13.82999992,13.82999992,13.82999992,0,8.001749004,8.101153424,64.02798713,65.62868681,0,22.12000084,22.12000084,6.619999886,13.82999992,20.63999939,14.0199995,21.47999954,-0.40715405,-1.256170151,-26.55,33.4,-0.000609495,-2257.5,2722.5,-0.012508996,4
